"","Date","SettlementPoint","Price"
"2521","2016-01-08 12:00:00","HB_BUSAVG",17.38
"2535","2016-01-08 13:00:00","HB_BUSAVG",17.24
"2549","2016-01-08 14:00:00","HB_BUSAVG",16.57
"2563","2016-01-08 15:00:00","HB_BUSAVG",16.53
"2577","2016-01-08 16:00:00","HB_BUSAVG",17.6
"2591","2016-01-08 17:00:00","HB_BUSAVG",23.5
"2605","2016-01-08 18:00:00","HB_BUSAVG",22
"2619","2016-01-08 19:00:00","HB_BUSAVG",20.26
"2633","2016-01-08 20:00:00","HB_BUSAVG",19.66
"2647","2016-01-08 21:00:00","HB_BUSAVG",17.95
"2661","2016-01-08 22:00:00","HB_BUSAVG",17.49
"2675","2016-01-08 23:00:00","HB_BUSAVG",16.51
"2689","2016-01-09 00:00:00","HB_BUSAVG",16.11
"2703","2016-01-09 01:00:00","HB_BUSAVG",14.52
"2717","2016-01-09 02:00:00","HB_BUSAVG",14.12
"2731","2016-01-09 03:00:00","HB_BUSAVG",13.99
"2745","2016-01-09 04:00:00","HB_BUSAVG",14.14
"2759","2016-01-09 05:00:00","HB_BUSAVG",13.43
"2773","2016-01-09 06:00:00","HB_BUSAVG",17
"2787","2016-01-09 07:00:00","HB_BUSAVG",19.75
"2801","2016-01-09 08:00:00","HB_BUSAVG",20.25
"2815","2016-01-09 09:00:00","HB_BUSAVG",21.56
"2829","2016-01-09 10:00:00","HB_BUSAVG",22.12
"2843","2016-01-09 11:00:00","HB_BUSAVG",20.47
"2857","2016-01-09 12:00:00","HB_BUSAVG",18.16
"2871","2016-01-09 13:00:00","HB_BUSAVG",17.91
"2885","2016-01-09 14:00:00","HB_BUSAVG",17.39
"2899","2016-01-09 15:00:00","HB_BUSAVG",17.53
"2913","2016-01-09 16:00:00","HB_BUSAVG",18.89
"2927","2016-01-09 17:00:00","HB_BUSAVG",23.93
"2941","2016-01-09 18:00:00","HB_BUSAVG",23.69
"2955","2016-01-09 19:00:00","HB_BUSAVG",23.49
"2969","2016-01-09 20:00:00","HB_BUSAVG",22.17
"2983","2016-01-09 21:00:00","HB_BUSAVG",21.57
"2997","2016-01-09 22:00:00","HB_BUSAVG",20.9
"3011","2016-01-09 23:00:00","HB_BUSAVG",19.23
"3025","2016-01-10 00:00:00","HB_BUSAVG",18.22
"3039","2016-01-10 01:00:00","HB_BUSAVG",17.17
"3053","2016-01-10 02:00:00","HB_BUSAVG",17.61
"3067","2016-01-10 03:00:00","HB_BUSAVG",17.88
"3081","2016-01-10 04:00:00","HB_BUSAVG",19.48
"3095","2016-01-10 05:00:00","HB_BUSAVG",20.91
"3109","2016-01-10 06:00:00","HB_BUSAVG",23.41
"3123","2016-01-10 07:00:00","HB_BUSAVG",23.72
"3137","2016-01-10 08:00:00","HB_BUSAVG",27.47
"3151","2016-01-10 09:00:00","HB_BUSAVG",26.4
"3165","2016-01-10 10:00:00","HB_BUSAVG",23.51
"3179","2016-01-10 11:00:00","HB_BUSAVG",21.05
"3193","2016-01-10 12:00:00","HB_BUSAVG",20.4
"3207","2016-01-10 13:00:00","HB_BUSAVG",19.56
"3221","2016-01-10 14:00:00","HB_BUSAVG",18.05
"3235","2016-01-10 15:00:00","HB_BUSAVG",18.04
"3249","2016-01-10 16:00:00","HB_BUSAVG",18.59
"3263","2016-01-10 17:00:00","HB_BUSAVG",23.52
"3277","2016-01-10 18:00:00","HB_BUSAVG",22.99
"3291","2016-01-10 19:00:00","HB_BUSAVG",22.81
"3305","2016-01-10 20:00:00","HB_BUSAVG",22.48
"3319","2016-01-10 21:00:00","HB_BUSAVG",21.2
"3333","2016-01-10 22:00:00","HB_BUSAVG",19.74
"3347","2016-01-10 23:00:00","HB_BUSAVG",18.06
"3361","2016-01-11 00:00:00","HB_BUSAVG",16.71
"3375","2016-01-11 01:00:00","HB_BUSAVG",16.7
"3389","2016-01-11 02:00:00","HB_BUSAVG",16.7
"3403","2016-01-11 03:00:00","HB_BUSAVG",17.55
"3417","2016-01-11 04:00:00","HB_BUSAVG",19.5
"3431","2016-01-11 05:00:00","HB_BUSAVG",21.83
"3445","2016-01-11 06:00:00","HB_BUSAVG",54.55
"3459","2016-01-11 07:00:00","HB_BUSAVG",39.56
"3473","2016-01-11 08:00:00","HB_BUSAVG",23.72
"3487","2016-01-11 09:00:00","HB_BUSAVG",23.17
"3501","2016-01-11 10:00:00","HB_BUSAVG",22.05
"3515","2016-01-11 11:00:00","HB_BUSAVG",20.73
"3529","2016-01-11 12:00:00","HB_BUSAVG",20.09
"3543","2016-01-11 13:00:00","HB_BUSAVG",19.26
"3557","2016-01-11 14:00:00","HB_BUSAVG",18.64
"3571","2016-01-11 15:00:00","HB_BUSAVG",18.56
"3585","2016-01-11 16:00:00","HB_BUSAVG",18.45
"3599","2016-01-11 17:00:00","HB_BUSAVG",23.71
"3613","2016-01-11 18:00:00","HB_BUSAVG",26.19
"3627","2016-01-11 19:00:00","HB_BUSAVG",23.82
"3641","2016-01-11 20:00:00","HB_BUSAVG",22.51
"3655","2016-01-11 21:00:00","HB_BUSAVG",21.39
"3669","2016-01-11 22:00:00","HB_BUSAVG",19.6
"3683","2016-01-11 23:00:00","HB_BUSAVG",18.42
"3697","2016-01-12 00:00:00","HB_BUSAVG",16.47
"3711","2016-01-12 01:00:00","HB_BUSAVG",16
"3725","2016-01-12 02:00:00","HB_BUSAVG",15.65
"3739","2016-01-12 03:00:00","HB_BUSAVG",16.12
"3753","2016-01-12 04:00:00","HB_BUSAVG",17.08
"3767","2016-01-12 05:00:00","HB_BUSAVG",20.37
"3781","2016-01-12 06:00:00","HB_BUSAVG",37.6
"3795","2016-01-12 07:00:00","HB_BUSAVG",25.78
"3809","2016-01-12 08:00:00","HB_BUSAVG",21.84
"3823","2016-01-12 09:00:00","HB_BUSAVG",21.39
"3837","2016-01-12 10:00:00","HB_BUSAVG",21.05
"3851","2016-01-12 11:00:00","HB_BUSAVG",19.38
"3865","2016-01-12 12:00:00","HB_BUSAVG",18.64
"3879","2016-01-12 13:00:00","HB_BUSAVG",17.6
"3893","2016-01-12 14:00:00","HB_BUSAVG",17.08
"3907","2016-01-12 15:00:00","HB_BUSAVG",16.75
"3921","2016-01-12 16:00:00","HB_BUSAVG",16.41
"3935","2016-01-12 17:00:00","HB_BUSAVG",21.12
"3949","2016-01-12 18:00:00","HB_BUSAVG",21.93
"3963","2016-01-12 19:00:00","HB_BUSAVG",21.28
"3977","2016-01-12 20:00:00","HB_BUSAVG",20.47
"3991","2016-01-12 21:00:00","HB_BUSAVG",19.79
