"","SettlementPoint","month(Date)","year(Date)","AveragePrice"
"558","LZ_RAYBN",8,2017,26.8248252688172
"559","LZ_RAYBN",8,2018,32.5187231182796
"560","LZ_RAYBN",8,2019,126.897889784946
"561","LZ_RAYBN",9,2016,26.4702638888889
"562","LZ_RAYBN",9,2017,23.5356805555556
"563","LZ_RAYBN",9,2018,27.6808888888889
"564","LZ_RAYBN",9,2019,80.6986388888889
"565","LZ_RAYBN",10,2016,24.4525134408602
"566","LZ_RAYBN",10,2017,21.3799327956989
"567","LZ_RAYBN",10,2018,30.6249596774194
"568","LZ_RAYBN",10,2019,28.5543817204301
"569","LZ_RAYBN",11,2016,18.8753194444444
"570","LZ_RAYBN",11,2017,21.8291805555556
"571","LZ_RAYBN",11,2018,33.4524444444444
"572","LZ_RAYBN",11,2019,24.5175694444444
"573","LZ_RAYBN",12,2016,25.3195564516129
"574","LZ_RAYBN",12,2017,21.3126075268817
"575","LZ_RAYBN",12,2018,31.5535349462366
"576","LZ_RAYBN",12,2019,19.0850672043011
"577","LZ_SOUTH",1,2016,19.4817204301075
"578","LZ_SOUTH",1,2017,25.1554838709677
"579","LZ_SOUTH",1,2018,46.1325672043011
"580","LZ_SOUTH",1,2019,27.0579032258065
"581","LZ_SOUTH",2,2016,15.9358620689655
"582","LZ_SOUTH",2,2017,21.7936904761905
"583","LZ_SOUTH",2,2018,25.1970386904762
"584","LZ_SOUTH",2,2019,23.7289583333333
"585","LZ_SOUTH",3,2016,19.5211440107672
"586","LZ_SOUTH",3,2017,26.5282099596232
"587","LZ_SOUTH",3,2018,26.7599730820996
"588","LZ_SOUTH",3,2019,30.5294885598923
"589","LZ_SOUTH",4,2016,20.738
"590","LZ_SOUTH",4,2017,28.5498888888889
"591","LZ_SOUTH",4,2018,28.1869722222222
"592","LZ_SOUTH",4,2019,27.1478333333333
"593","LZ_SOUTH",5,2016,20.691747311828
"594","LZ_SOUTH",5,2017,29.9797311827957
"595","LZ_SOUTH",5,2018,41.2744220430108
"596","LZ_SOUTH",5,2019,27.2109946236559
"597","LZ_SOUTH",6,2016,27.4716527777778
"598","LZ_SOUTH",6,2017,36.7834444444444
"599","LZ_SOUTH",6,2018,32.2586805555556
"600","LZ_SOUTH",6,2019,27.2595972222222
"601","LZ_SOUTH",7,2016,28.8895833333333
"602","LZ_SOUTH",7,2017,34.1932930107527
"603","LZ_SOUTH",7,2018,80.4475672043011
"604","LZ_SOUTH",7,2019,31.1321639784946
"605","LZ_SOUTH",8,2016,31.8233064516129
"606","LZ_SOUTH",8,2017,33.4578494623656
"607","LZ_SOUTH",8,2018,33.6906317204301
"608","LZ_SOUTH",8,2019,127.109018817204
"609","LZ_SOUTH",9,2016,28.7620138888889
"610","LZ_SOUTH",9,2017,28.3303472222222
"611","LZ_SOUTH",9,2018,28.3837638888889
"612","LZ_SOUTH",9,2019,81.0091111111111
"613","LZ_SOUTH",10,2016,30.0310349462366
"614","LZ_SOUTH",10,2017,28.4640188172043
"615","LZ_SOUTH",10,2018,32.1269758064516
"616","LZ_SOUTH",10,2019,32.9421102150538
"617","LZ_SOUTH",11,2016,20.6333888888889
"618","LZ_SOUTH",11,2017,27.8657222222222
"619","LZ_SOUTH",11,2018,33.5444861111111
"620","LZ_SOUTH",11,2019,25.8037083333333
"621","LZ_SOUTH",12,2016,26.3268413978495
"622","LZ_SOUTH",12,2017,25.4042204301075
"623","LZ_SOUTH",12,2018,32.1127284946237
"624","LZ_SOUTH",12,2019,19.7868817204301
"625","LZ_WEST",1,2016,19.5192607526882
"626","LZ_WEST",1,2017,23.2313709677419
"627","LZ_WEST",1,2018,37.2933064516129
"628","LZ_WEST",1,2019,27.4615322580645
"629","LZ_WEST",2,2016,15.0444827586207
"630","LZ_WEST",2,2017,18.4770535714286
"631","LZ_WEST",2,2018,22.1241071428571
"632","LZ_WEST",2,2019,22.7989583333333
"633","LZ_WEST",3,2016,16.0026514131898
"634","LZ_WEST",3,2017,20.251197846568
"635","LZ_WEST",3,2018,22.3016285329744
"636","LZ_WEST",3,2019,31.2829609690444
"637","LZ_WEST",4,2016,17.1536666666667
"638","LZ_WEST",4,2017,20.3885694444444
"639","LZ_WEST",4,2018,21.128125
"640","LZ_WEST",4,2019,21.6992361111111
"641","LZ_WEST",5,2016,17.7375268817204
"642","LZ_WEST",5,2017,22.8677956989247
"643","LZ_WEST",5,2018,49.6001209677419
"644","LZ_WEST",5,2019,28.8519892473118
"645","LZ_WEST",6,2016,23.4887638888889
"646","LZ_WEST",6,2017,27.5123194444444
"647","LZ_WEST",6,2018,57.9675277777778
"648","LZ_WEST",6,2019,32.0267777777778
"649","LZ_WEST",7,2016,27.1787903225806
"650","LZ_WEST",7,2017,31.1301747311828
"651","LZ_WEST",7,2018,101.470967741935
"652","LZ_WEST",7,2019,32.075685483871
"653","LZ_WEST",8,2016,30.010564516129
"654","LZ_WEST",8,2017,27.2139112903226
"655","LZ_WEST",8,2018,33.2898521505376
"656","LZ_WEST",8,2019,128.876465053763
"657","LZ_WEST",9,2016,26.7676666666667
"658","LZ_WEST",9,2017,27.0117777777778
"659","LZ_WEST",9,2018,27.1010972222222
"660","LZ_WEST",9,2019,83.4711388888889
"661","LZ_WEST",10,2016,25.1822580645161
"662","LZ_WEST",10,2017,22.1733198924731
"663","LZ_WEST",10,2018,30.0045564516129
"664","LZ_WEST",10,2019,49.3833602150538
"665","LZ_WEST",11,2016,19.3431388888889
"666","LZ_WEST",11,2017,22.1529166666667
"667","LZ_WEST",11,2018,31.2240277777778
"668","LZ_WEST",11,2019,49.3408472222222
"669","LZ_WEST",12,2016,25.1658198924731
"670","LZ_WEST",12,2017,21.8722580645161
"671","LZ_WEST",12,2018,34.9808467741936
"672","LZ_WEST",12,2019,39.5025940860215
"673","HB_PAN",4,2019,16.5487666666667
"674","HB_PAN",5,2019,16.4143279569892
"675","HB_PAN",6,2019,20.7313194444444
"676","HB_PAN",7,2019,28.3845698924731
"677","HB_PAN",8,2019,124.991733870968
"678","HB_PAN",9,2019,72.8532916666667
"679","HB_PAN",10,2019,18.7167607526882
"680","HB_PAN",11,2019,11.6612916666667
"681","HB_PAN",12,2019,8.81724462365591
